Y_Venda_Total_Colecao,X_Venda_30_Dias,X_Categoria,X_Cluster_Loja,X_Cor_Agrupada,X_Preco_Cheio,X_Tipo_Colecao,ID_Produto,Descricao_Produto
10,0,BERMUDAS/SHORTS,SACADA OSCAR FREIRE,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
7,0,BERMUDAS/SHORTS,SACADA SHOPP. LEBLON,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
9,2,BERMUDAS/SHORTS,SACADA RDB,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
7,0,BERMUDAS/SHORTS,SACADA SHOPP. RIO SUL,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
2,0,BERMUDAS/SHORTS,SACADA PLAZA NITEROI,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
13,3,BERMUDAS/SHORTS,SACADA RDL,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
0,0,BERMUDAS/SHORTS,SACADA LARGO MACHADO,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
4,0,BERMUDAS/SHORTS,SACADA IPANEMA(550),EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
21,2,BERMUDAS/SHORTS,SACADA ICARAI,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
3,0,BERMUDAS/SHORTS,SACADA CENTRO,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
14,0,BERMUDAS/SHORTS,SACADA BARRA SHOPPING,EST LIAR,368,PV,1041405,SHORT EST LIAR C/AMARRACAO
6,3,BLUSAS,SACADA BARRA SALVADOR,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
9,3,BLUSAS,SACADA SALVADOR SHOPP,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
12,6,BLUSAS,SACADA BOULEVARD SHOPP,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
12,3,BLUSAS,SACADA SHOPP. RECIFE,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
5,1,BLUSAS,SACADA SHOPP.RIO MAR,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
3,3,BLUSAS,SACADA PATIO SAVASSI,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
7,3,BLUSAS,SACADA FLAMBOYANT SHOP,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
12,7,BLUSAS,SACADA SHOPP.TIJUCA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
9,2,BLUSAS,EST EXP. SITE SACADA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
5,2,BLUSAS,SACADA IGUATEMI SALVA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
10,8,BLUSAS,SACADA SHOPP.GOIANIA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
3,1,BLUSAS,OUTLET CATARINA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
6,3,BLUSAS,SACADA IGUATEMI FORTAL,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
15,6,BLUSAS,SACADA PLAZA C.FORTE,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
8,0,BLUSAS,SACADA MOEMA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
6,6,BLUSAS,SACADA JUIZ DE FORA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
13,5,BLUSAS,SACADA BARRA SHOPPING,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
4,1,BLUSAS,SACADA SHOPP.RIO MAR,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
9,3,BLUSAS,SACADA COPACABANA,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
21,3,BLUSAS,SACADA ICARAI,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
6,3,BLUSAS,SACADA IPANEMA(550),EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
13,8,BLUSAS,SACADA LARGO MACHADO,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
2,2,BLUSAS,SACADA CENTRO,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
5,3,BLUSAS,SACADA PLAZA NITEROI,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
15,6,BLUSAS,SACADA SHOPP. RIO SUL,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
6,5,BLUSAS,SACADA RDB,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
8,5,BLUSAS,SACADA SHOPP. LEBLON,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
11,4,BLUSAS,SACADA OSCAR FREIRE,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
11,5,BLUSAS,SACADA RDL,EST LIAR,298,PV,1041407,REGATA EST LIAR DETALHE LATERAL
2,0,BLUSAS,SACADA SHOPP. ELDORADO,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,1,BLUSAS,SACADA SHOPP.GOIANIA,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,1,BLUSAS,SACADA FLAMBOYANT SHOP,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
6,0,BLUSAS,EST EXP. SITE SACADA,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
2,0,BLUSAS,SACADA IGUATEMI FORTAL,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,1,BLUSAS,SACADA PATIO SAVASSI,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
5,2,BLUSAS,SACADA SHOPP.RIO MAR,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,1,BLUSAS,SACADA SHOPP. RECIFE,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
2,1,BLUSAS,SACADA SALVADOR SHOPP,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
4,2,BLUSAS,SACADA PLAZA C.FORTE,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
2,1,BLUSAS,SACADA BARRA SALVADOR,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
5,3,BLUSAS,SACADA RDB,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
3,1,BLUSAS,SACADA OSCAR FREIRE,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
2,0,BLUSAS,SACADA CENTRO,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,0,BLUSAS,SACADA COPACABANA,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
2,0,BLUSAS,SACADA ICARAI,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,0,BLUSAS,SACADA BARRA SHOPPING,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,1,BLUSAS,SACADA LARGO MACHADO,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,0,BLUSAS,SACADA PLAZA NITEROI,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
3,0,BLUSAS,SACADA SHOPP. RIO SUL,EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
1,0,BLUSAS,SACADA IPANEMA(550),EST LINA MAXI,298,PV,1041410,TOP EST LINA MAXI C/FIVELA
-1,-1,BLUSAS,SACADA BARRA SHOPPING,EST SALVIA,298,PV,1041412,REGATA EST SALVIA C/PESPONTOS
13,3,BLUSAS,EST EXP. SITE SACADA,EST SALVIA,298,PV,1041412,REGATA EST SALVIA C/PESPONTOS
7,4,VESTIDOS,SACADA PATIO SAVASSI,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
8,4,VESTIDOS,SACADA SALVADOR SHOPP,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
6,3,VESTIDOS,SACADA BOULEVARD SHOPP,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
9,3,VESTIDOS,SACADA SHOPP. RECIFE,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
9,3,VESTIDOS,SACADA SHOPP.RIO MAR,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
5,0,VESTIDOS,SACADA IGUATEMI FORTAL,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
-1,0,VESTIDOS,SACADA SHOPP. ELDORADO,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
24,7,VESTIDOS,EST EXP. SITE SACADA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
5,3,VESTIDOS,SACADA FLAMBOYANT SHOP,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
8,3,VESTIDOS,SACADA SHOPP.GOIANIA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
5,0,VESTIDOS,SACADA MOEMA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
9,4,VESTIDOS,SACADA BARRA SALVADOR,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
6,4,VESTIDOS,SACADA SHOPP.TIJUCA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
7,2,VESTIDOS,SACADA PLAZA C.FORTE,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
2,2,VESTIDOS,SACADA CENTRO,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
3,3,VESTIDOS,SACADA JUIZ DE FORA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
3,0,VESTIDOS,SACADA SHOPP.RIO MAR,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
4,3,VESTIDOS,SACADA COPACABANA,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
12,4,VESTIDOS,SACADA ICARAI,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
-1,0,VESTIDOS,SACADA IPANEMA(550),EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
9,5,VESTIDOS,SACADA LARGO MACHADO,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
9,2,VESTIDOS,SACADA BARRA SHOPPING,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
1,1,VESTIDOS,SACADA PLAZA NITEROI,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
13,4,VESTIDOS,SACADA SHOPP. RIO SUL,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
21,5,VESTIDOS,SACADA RDB,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
8,4,VESTIDOS,SACADA SHOPP. LEBLON,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
5,1,VESTIDOS,SACADA OSCAR FREIRE,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
7,6,VESTIDOS,SACADA RDL,EST LINA MAXI,668,PV,1041414,VESTIDO MIDI EST LINA MAXI
7,4,SAIAS,SACADA SALVADOR SHOPP,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
8,5,SAIAS,SACADA BOULEVARD SHOPP,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
6,5,SAIAS,SACADA SHOPP. RECIFE,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
7,4,SAIAS,SACADA SHOPP.RIO MAR,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
9,5,SAIAS,SACADA PATIO SAVASSI,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
14,3,SAIAS,EST EXP. SITE SACADA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
9,4,SAIAS,SACADA SHOPP.TIJUCA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
4,4,SAIAS,SACADA FLAMBOYANT SHOP,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
9,6,SAIAS,SACADA SHOPP.GOIANIA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
6,0,SAIAS,SACADA MOEMA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
8,3,SAIAS,SACADA BARRA SALVADOR,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
5,1,SAIAS,SACADA IGUATEMI FORTAL,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
1,0,SAIAS,SACADA IGUATEMI SALVA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
11,8,SAIAS,SACADA PLAZA C.FORTE,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
5,2,SAIAS,SACADA SHOPP.RIO MAR,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
4,3,SAIAS,SACADA CENTRO,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
3,2,SAIAS,SACADA COPACABANA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
14,7,SAIAS,SACADA ICARAI,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
6,2,SAIAS,SACADA IPANEMA(550),EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
6,4,SAIAS,SACADA LARGO MACHADO,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
13,5,SAIAS,SACADA BARRA SHOPPING,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
4,3,SAIAS,SACADA SHOPP. RIO SUL,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
5,5,SAIAS,SACADA RDB,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
8,6,SAIAS,SACADA SHOPP. LEBLON,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
5,2,SAIAS,SACADA OSCAR FREIRE,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
1,1,SAIAS,SACADA JUIZ DE FORA,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
9,5,SAIAS,SACADA RDL,EST LINA MAXI,748,PV,1041415,SAIA LONGA EST LINA MAXI
5,0,VESTIDOS,SACADA BARRA SALVADOR,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
8,1,VESTIDOS,SACADA SALVADOR SHOPP,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,0,VESTIDOS,SACADA BOULEVARD SHOPP,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,2,VESTIDOS,SACADA SHOPP. RECIFE,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
8,2,VESTIDOS,SACADA SHOPP.RIO MAR,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
13,5,VESTIDOS,SACADA SHOPP.TIJUCA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
5,1,VESTIDOS,SACADA IGUATEMI FORTAL,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
14,1,VESTIDOS,EST EXP. SITE SACADA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
5,1,VESTIDOS,SACADA FLAMBOYANT SHOP,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
8,1,VESTIDOS,SACADA SHOPP.GOIANIA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,2,VESTIDOS,SACADA IGUATEMI SALVA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
5,0,VESTIDOS,SACADA PATIO SAVASSI,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
8,4,VESTIDOS,SACADA PLAZA C.FORTE,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
5,0,VESTIDOS,SACADA MOEMA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
5,0,VESTIDOS,SACADA JUIZ DE FORA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,0,VESTIDOS,SACADA SHOPP.RIO MAR,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
2,0,VESTIDOS,SACADA CENTRO,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
7,4,VESTIDOS,SACADA COPACABANA,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
11,3,VESTIDOS,SACADA ICARAI,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,0,VESTIDOS,SACADA IPANEMA(550),EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
9,6,VESTIDOS,SACADA LARGO MACHADO,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
19,3,VESTIDOS,SACADA BARRA SHOPPING,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
7,2,VESTIDOS,SACADA PLAZA NITEROI,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
12,2,VESTIDOS,SACADA SHOPP. RIO SUL,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
11,1,VESTIDOS,SACADA RDB,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
13,4,VESTIDOS,SACADA SHOPP. LEBLON,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
6,1,VESTIDOS,SACADA OSCAR FREIRE,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
11,4,VESTIDOS,SACADA RDL,EST BLUE,748,PV,1041417,VESTIDO MIDI EST BLUE
3,0,OVERTOP,SACADA SALVADOR SHOPP,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
2,0,OVERTOP,SACADA BOULEVARD SHOPP,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
2,1,OVERTOP,SACADA SHOPP. RECIFE,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
3,0,OVERTOP,SACADA SHOPP.RIO MAR,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
4,0,OVERTOP,SACADA PATIO SAVASSI,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
13,1,OVERTOP,EST EXP. SITE SACADA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
3,0,OVERTOP,SACADA SHOPP.TIJUCA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
4,0,OVERTOP,SACADA SHOPP.GOIANIA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
1,0,OVERTOP,SACADA MOEMA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
2,1,OVERTOP,SACADA BARRA SALVADOR,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
2,0,OVERTOP,SACADA IGUATEMI FORTAL,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
1,0,OVERTOP,SACADA IGUATEMI SALVA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
3,1,OVERTOP,SACADA PLAZA C.FORTE,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
1,1,OVERTOP,SACADA SHOPP.RIO MAR,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
7,3,OVERTOP,SACADA BARRA SHOPPING,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
6,0,OVERTOP,SACADA CENTRO,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
10,2,OVERTOP,SACADA COPACABANA,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
1,1,OVERTOP,SACADA IPANEMA(550),EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
3,0,OVERTOP,SACADA LARGO MACHADO,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
3,0,OVERTOP,SACADA ICARAI,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
6,1,OVERTOP,SACADA PLAZA NITEROI,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
7,1,OVERTOP,SACADA SHOPP. RIO SUL,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
4,0,OVERTOP,SACADA RDB,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
4,1,OVERTOP,SACADA SHOPP. LEBLON,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
6,1,OVERTOP,SACADA RDL,EST BLUE MAXI,568,PV,1041418,BLAZER EST BLUE MAXI
4,2,CAMISA,SACADA PATIO SAVASSI,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
9,5,CAMISA,SACADA SALVADOR SHOPP,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
4,3,CAMISA,SACADA BOULEVARD SHOPP,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
8,4,CAMISA,SACADA SHOPP. RECIFE,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
2,1,CAMISA,SACADA SHOPP.RIO MAR,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
3,1,CAMISA,SACADA IGUATEMI FORTAL,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
3,0,CAMISA,SACADA MOEMA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
17,2,CAMISA,EST EXP. SITE SACADA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
4,2,CAMISA,SACADA FLAMBOYANT SHOP,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
5,4,CAMISA,SACADA SHOPP.GOIANIA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
3,0,CAMISA,SACADA SHOPP. ELDORADO,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
2,2,CAMISA,SACADA BARRA SALVADOR,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
11,8,CAMISA,SACADA SHOPP.TIJUCA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
1,0,CAMISA,SACADA IGUATEMI SALVA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
5,5,CAMISA,SACADA CENTRO,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
4,2,CAMISA,SACADA SHOPP.RIO MAR,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
4,2,CAMISA,SACADA PLAZA C.FORTE,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
8,7,CAMISA,SACADA BARRA SHOPPING,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
2,2,CAMISA,SACADA COPACABANA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
22,12,CAMISA,SACADA ICARAI,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
10,7,CAMISA,SACADA LARGO MACHADO,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
7,6,CAMISA,SACADA RDL,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
7,6,CAMISA,SACADA IPANEMA(550),EST LINA,498,PV,1041419,CAMISA EST LINA MINI
6,5,CAMISA,SACADA SHOPP. RIO SUL,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
24,18,CAMISA,SACADA RDB,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
16,10,CAMISA,SACADA SHOPP. LEBLON,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
6,5,CAMISA,SACADA OSCAR FREIRE,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
2,1,CAMISA,SACADA JUIZ DE FORA,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
2,2,CAMISA,SACADA PLAZA NITEROI,EST LINA,498,PV,1041419,CAMISA EST LINA MINI
14,4,VESTIDOS,SACADA SHOPP. RECIFE,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
6,2,VESTIDOS,SACADA BARRA SALVADOR,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
6,0,VESTIDOS,SACADA MOEMA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
7,5,VESTIDOS,SACADA BOULEVARD SHOPP,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
2,2,VESTIDOS,SACADA SHOPP.RIO MAR,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
4,1,VESTIDOS,SACADA IGUATEMI SALVA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
6,3,VESTIDOS,SACADA IGUATEMI FORTAL,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
8,5,VESTIDOS,SACADA SHOPP.TIJUCA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
19,5,VESTIDOS,EST EXP. SITE SACADA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
6,4,VESTIDOS,SACADA FLAMBOYANT SHOP,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
13,2,VESTIDOS,SACADA SHOPP.GOIANIA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
5,2,VESTIDOS,SACADA PATIO SAVASSI,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
13,4,VESTIDOS,SACADA PLAZA C.FORTE,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
11,4,VESTIDOS,SACADA SALVADOR SHOPP,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
6,2,VESTIDOS,SACADA JUIZ DE FORA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
7,6,VESTIDOS,SACADA BARRA SHOPPING,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
18,9,VESTIDOS,SACADA CENTRO,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
3,1,VESTIDOS,SACADA COPACABANA,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
20,12,VESTIDOS,SACADA ICARAI,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
7,3,VESTIDOS,SACADA IPANEMA(550),EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
4,3,VESTIDOS,SACADA LARGO MACHADO,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
8,3,VESTIDOS,SACADA SHOPP.RIO MAR,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
3,0,VESTIDOS,SACADA PLAZA NITEROI,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
8,5,VESTIDOS,SACADA SHOPP. RIO SUL,EST BLUE,798,PV,1041420,VESTIDO MIDI EST BLUE MG LONGA
